CustomerID,Country,RegionGroup,recency_days,frequency,monetary,avg_order_value,basket_size,avg_items_per_invoice,unique_products,avg_unit_price,last_purchase_date,Cluster,ClusterName
17545,United Kingdom,UK & Ireland,43,3,645.96,215.32,341,113.66666666666669,122,2.4860689655172417,2011-10-27 14:04:00,3,Big-ticket occasional
17548,United Kingdom,UK & Ireland,234,1,103.3,103.3,58,58.0,5,2.43,2011-04-20 12:01:00,2,At-risk low value
17549,United Kingdom,UK & Ireland,24,2,148.86,74.42999999999999,210,105.0,5,1.7666666666666666,2011-11-16 09:59:00,2,At-risk low value
17550,United Kingdom,UK & Ireland,197,3,267.16,89.05333333333333,86,28.666666666666668,42,2.978095238095238,2011-05-26 14:09:00,2,At-risk low value
17551,United Kingdom,UK & Ireland,359,1,306.84,306.84,150,150.0,39,2.5411627906976744,2010-12-15 14:12:00,1,Regulars
17552,United Kingdom,UK & Ireland,60,4,930.41,232.6025,719,179.75,43,2.2583673469387757,2011-10-10 17:00:00,3,Big-ticket occasional
17553,United Kingdom,UK & Ireland,130,1,1487.6,1487.6,1048,1048.0,2,3.1,2011-08-02 10:00:00,1,Regulars
17554,United Kingdom,UK & Ireland,1,5,1952.45,390.49,1763,352.6,58,3.0594318181818183,2011-12-08 14:15:00,0,Champions
17555,United Kingdom,UK & Ireland,20,2,483.26,241.63,349,174.5,101,2.184622641509434,2011-11-20 12:22:00,3,Big-ticket occasional
17556,United Kingdom,UK & Ireland,206,1,157.9,157.9,101,101.0,6,4.778333333333333,2011-05-18 10:48:00,2,At-risk low value
17557,United Kingdom,UK & Ireland,14,3,541.46,180.48666666666668,306,102.0,27,2.702058823529412,2011-11-25 12:57:00,3,Big-ticket occasional
17560,United Kingdom,UK & Ireland,95,4,854.95,213.7375,635,158.75,22,3.4342307692307696,2011-09-06 09:18:00,3,Big-ticket occasional
17561,United Kingdom,UK & Ireland,19,1,167.62,167.62,146,146.0,44,2.094347826086957,2011-11-20 12:53:00,3,Big-ticket occasional
17562,United Kingdom,UK & Ireland,14,7,1122.38,160.34,817,116.71428571428572,48,1.8968253968253967,2011-11-25 14:21:00,3,Big-ticket occasional
17564,United Kingdom,UK & Ireland,24,3,454.01,151.33666666666667,146,48.66666666666666,38,3.722448979591837,2011-11-15 13:27:00,3,Big-ticket occasional
17566,United Kingdom,UK & Ireland,8,2,901.21,450.605,518,259.0,113,2.6539473684210524,2011-12-01 19:54:00,3,Big-ticket occasional
17567,United Kingdom,UK & Ireland,7,8,4331.48,541.435,2632,329.0,110,2.3494545454545457,2011-12-02 15:48:00,0,Champions
17569,United Kingdom,UK & Ireland,332,1,344.14,344.14,159,159.0,29,3.3531034482758617,2011-01-11 14:15:00,1,Regulars
17571,United Kingdom,UK & Ireland,50,4,1498.51,374.6275,905,226.25,247,2.758227424749164,2011-10-20 15:57:00,0,Champions
17572,United Kingdom,UK & Ireland,71,4,226.75000000000003,56.6875,95,23.75,7,3.158333333333333,2011-09-29 17:53:00,2,At-risk low value
17573,United Kingdom,UK & Ireland,29,3,380.6,126.86666666666667,308,102.66666666666669,24,2.2028,2011-11-10 13:01:00,3,Big-ticket occasional
17574,United Kingdom,UK & Ireland,243,1,185.65,185.65,77,77.0,8,3.31625,2011-04-11 09:47:00,2,At-risk low value
17576,United Kingdom,UK & Ireland,8,19,3622.68,190.66736842105263,1994,104.94736842105264,245,3.015547445255475,2011-12-01 17:56:00,0,Champions
17578,United Kingdom,UK & Ireland,218,1,143.45999999999998,143.45999999999998,138,138.0,5,1.286,2011-05-05 18:38:00,2,At-risk low value
17579,United Kingdom,UK & Ireland,5,3,448.9,149.63333333333333,258,86.0,46,2.476,2011-12-05 12:28:00,3,Big-ticket occasional
17580,United Kingdom,UK & Ireland,253,3,215.72,71.90666666666667,88,29.33333333333333,43,2.157555555555556,2011-04-01 12:41:00,2,At-risk low value
17581,United Kingdom,UK & Ireland,1,25,11045.04,441.8016,5927,237.08,229,3.117909090909091,2011-12-09 12:21:00,0,Champions
17582,United Kingdom,UK & Ireland,236,1,175.27,175.27,123,123.0,28,2.134137931034483,2011-04-17 13:18:00,2,At-risk low value
17584,United Kingdom,UK & Ireland,7,2,1242.3,621.1500000000001,458,229.0,30,3.982857142857143,2011-12-02 17:12:00,3,Big-ticket occasional
17585,United Kingdom,UK & Ireland,109,4,1133.07,283.2675,1671,417.75,176,1.380981308411215,2011-08-22 13:30:00,0,Champions
17588,United Kingdom,UK & Ireland,100,3,1240.2,413.4,676,225.33333333333331,19,5.203043478260869,2011-08-31 13:37:00,1,Regulars
17589,United Kingdom,UK & Ireland,60,4,2404.17,601.0425,1631,407.75,172,2.174822134387352,2011-10-10 16:58:00,0,Champions
17590,United Kingdom,UK & Ireland,2,3,1479.22,493.0733333333333,828,276.0,162,2.668407960199005,2011-12-07 12:55:00,0,Champions
17591,United Kingdom,UK & Ireland,73,7,2225.9700000000003,317.9957142857143,1009,144.14285714285714,81,3.532228915662651,2011-09-27 13:42:00,3,Big-ticket occasional
17593,United Kingdom,UK & Ireland,4,5,3927.34,785.4680000000001,3101,620.2,190,2.497136150234742,2011-12-06 10:30:00,0,Champions
17594,United Kingdom,UK & Ireland,85,2,993.18,496.59,550,275.0,42,1.941,2011-09-15 16:34:00,1,Regulars
17595,United Kingdom,UK & Ireland,12,2,388.79,194.395,229,114.5,68,2.497710843373494,2011-11-27 16:08:00,3,Big-ticket occasional
17596,United Kingdom,UK & Ireland,23,7,2827.93,403.99000000000007,4400,628.5714285714286,168,1.9154814814814816,2011-11-16 14:11:00,0,Champions
17597,United Kingdom,UK & Ireland,214,1,2044.37,2044.37,1176,1176.0,55,3.3992727272727272,2011-05-10 11:54:00,1,Regulars
17600,United Kingdom,UK & Ireland,18,1,161.67000000000002,161.67000000000002,144,144.0,13,3.5307692307692307,2011-11-22 09:43:00,2,At-risk low value
17601,United Kingdom,UK & Ireland,239,1,116.01,116.01,103,103.0,9,1.6122222222222222,2011-04-14 18:02:00,2,At-risk low value
17602,United Kingdom,UK & Ireland,2,6,5102.97,850.495,4151,691.8333333333334,335,1.9664464285714287,2011-12-07 13:53:00,0,Champions
17603,United Kingdom,UK & Ireland,78,1,394.72,394.72,74,74.0,11,13.392727272727273,2011-09-22 14:18:00,2,At-risk low value
17604,United Kingdom,UK & Ireland,217,2,309.36,154.68,169,84.5,57,2.5342857142857143,2011-05-06 13:43:00,2,At-risk low value
17608,United Kingdom,UK & Ireland,33,2,193.42,96.71,232,116.0,54,1.153050847457627,2011-11-06 13:06:00,3,Big-ticket occasional
17609,United Kingdom,UK & Ireland,41,5,1112.22,222.444,723,144.6,199,2.3075105485232066,2011-10-30 12:28:00,3,Big-ticket occasional
17611,United Kingdom,UK & Ireland,7,15,3984.22,265.61466666666666,2560,170.66666666666666,440,2.5292881944444447,2011-12-02 13:29:00,0,Champions
17612,United Kingdom,UK & Ireland,53,6,2048.45,341.4083333333333,1808,301.3333333333333,116,2.5762962962962965,2011-10-17 14:59:00,0,Champions
17613,United Kingdom,UK & Ireland,23,14,4559.150000000001,325.65357142857147,2496,178.28571428571428,211,2.6451602564102563,2011-11-17 10:51:00,0,Champions
17614,United Kingdom,UK & Ireland,57,1,390.07,390.07,238,238.0,97,2.2116,2011-10-13 16:01:00,1,Regulars
17615,United Kingdom,UK & Ireland,130,3,329.6,109.86666666666667,140,46.66666666666666,13,3.9107142857142856,2011-08-01 14:06:00,2,At-risk low value
17616,United Kingdom,UK & Ireland,174,3,571.1999999999999,190.4,224,74.66666666666667,1,2.55,2011-06-19 10:11:00,2,At-risk low value
17618,United Kingdom,UK & Ireland,6,3,971.58,323.86,331,110.33333333333331,56,4.282820512820513,2011-12-04 11:50:00,3,Big-ticket occasional
17619,United Kingdom,UK & Ireland,312,1,218.52,218.52,127,127.0,71,1.8036363636363637,2011-01-31 14:18:00,1,Regulars
17620,United Kingdom,UK & Ireland,60,1,81.44,81.44,60,60.0,4,2.7575,2011-10-11 12:08:00,2,At-risk low value
17621,United Kingdom,UK & Ireland,21,3,1379.9,459.9666666666667,514,171.33333333333334,24,3.136538461538461,2011-11-18 17:11:00,3,Big-ticket occasional
17623,United Kingdom,UK & Ireland,33,1,527.0500000000001,527.0500000000001,265,265.0,33,2.87090909090909,2011-11-07 11:32:00,1,Regulars
17624,United Kingdom,UK & Ireland,15,2,843.48,421.74,554,277.0,49,2.958,2011-11-25 10:52:00,3,Big-ticket occasional
17625,United Kingdom,UK & Ireland,18,4,2047.0,511.75,1198,299.5,223,2.539587301587302,2011-11-21 13:36:00,0,Champions
17628,United Kingdom,UK & Ireland,81,1,75.75,75.75,79,79.0,5,2.41,2011-09-19 15:21:00,2,At-risk low value
17629,United Kingdom,UK & Ireland,6,8,1814.12,226.765,1629,203.625,106,2.0857723577235774,2011-12-04 10:56:00,0,Champions
17630,United Kingdom,UK & Ireland,170,2,503.6,251.8,158,79.0,24,7.825000000000001,2011-06-23 11:58:00,2,At-risk low value
17631,United Kingdom,UK & Ireland,2,3,528.33,176.11,334,111.33333333333331,39,3.712820512820513,2011-12-08 09:47:00,3,Big-ticket occasional
17633,United Kingdom,UK & Ireland,31,4,1324.84,331.21,644,161.0,59,2.797428571428571,2011-11-08 13:25:00,3,Big-ticket occasional
17634,United Kingdom,UK & Ireland,36,9,2361.9700000000003,262.44111111111107,840,93.33333333333331,209,3.7267003367003366,2011-11-03 13:09:00,3,Big-ticket occasional
17636,United Kingdom,UK & Ireland,19,1,285.56,285.56,182,182.0,20,2.3905000000000003,2011-11-20 14:40:00,1,Regulars
17637,United Kingdom,UK & Ireland,31,2,547.0600000000001,273.53,280,140.0,35,3.432857142857143,2011-11-08 12:51:00,3,Big-ticket occasional
17639,United Kingdom,UK & Ireland,276,1,108.5,108.5,49,49.0,7,5.514285714285714,2011-03-08 15:22:00,2,At-risk low value
17640,United Kingdom,UK & Ireland,87,1,621.66,621.66,250,250.0,5,2.566,2011-09-14 09:13:00,1,Regulars
17642,United Kingdom,UK & Ireland,120,2,712.29,356.145,474,237.0,34,2.3432500000000003,2011-08-12 09:11:00,1,Regulars
17643,United Kingdom,UK & Ireland,373,1,101.55,101.55,71,71.0,8,4.01875,2010-12-01 14:38:00,2,At-risk low value
17644,United Kingdom,UK & Ireland,1,11,2895.64,263.24,1793,163.0,102,2.771783439490446,2011-12-08 13:43:00,0,Champions
17646,United Kingdom,UK & Ireland,219,3,1008.39,336.13000000000005,323,107.66666666666669,46,4.756666666666667,2011-05-04 13:17:00,1,Regulars
17647,United Kingdom,UK & Ireland,65,1,133.06,133.06,30,30.0,7,7.097142857142857,2011-10-05 15:38:00,2,At-risk low value
17648,United Kingdom,UK & Ireland,61,4,1797.5,449.375,487,121.75,81,5.536483516483516,2011-10-10 09:41:00,3,Big-ticket occasional
17649,United Kingdom,UK & Ireland,138,1,868.49,868.49,399,399.0,52,3.581153846153846,2011-07-24 15:53:00,1,Regulars
17650,United Kingdom,UK & Ireland,21,1,166.08,166.08,150,150.0,8,1.89625,2011-11-18 14:52:00,2,At-risk low value
17651,United Kingdom,UK & Ireland,12,10,3945.0,394.5,3112,311.2,149,2.0029310344827587,2011-11-28 10:29:00,0,Champions
17652,United Kingdom,UK & Ireland,25,12,4867.72,405.6433333333334,2509,209.08333333333331,118,3.3447490347490345,2011-11-14 12:55:00,0,Champions
17653,United Kingdom,UK & Ireland,37,4,1207.56,301.89000000000004,1409,352.25,44,4.069090909090909,2011-11-03 12:46:00,3,Big-ticket occasional
17654,United Kingdom,UK & Ireland,277,1,117.55,117.55,41,41.0,22,3.1568181818181817,2011-03-07 13:17:00,2,At-risk low value
17655,United Kingdom,UK & Ireland,11,7,2638.94,376.99142857142857,1116,159.42857142857142,66,4.826153846153846,2011-11-29 11:34:00,0,Champions
17656,United Kingdom,UK & Ireland,73,5,1674.69,334.938,1399,279.8,67,2.772560975609756,2011-09-27 13:04:00,3,Big-ticket occasional
17658,United Kingdom,UK & Ireland,26,2,595.42,297.71,616,308.0,17,2.561052631578947,2011-11-14 12:07:00,1,Regulars
17659,United Kingdom,UK & Ireland,17,12,2999.46,249.955,1525,127.08333333333331,127,4.0412025316455695,2011-11-22 13:29:00,0,Champions
17660,United Kingdom,UK & Ireland,141,1,196.0,196.0,130,130.0,37,2.0037777777777777,2011-07-21 13:37:00,1,Regulars
17663,United Kingdom,UK & Ireland,26,7,1802.91,257.55857142857144,797,113.85714285714286,63,3.9981395348837214,2011-11-14 08:56:00,3,Big-ticket occasional
17664,United Kingdom,UK & Ireland,19,2,604.64,302.32,604,302.0,41,1.916744186046512,2011-11-21 11:29:00,1,Regulars
17666,United Kingdom,UK & Ireland,4,2,728.16,364.08,596,298.0,14,1.8988888888888888,2011-12-06 09:06:00,3,Big-ticket occasional
17667,United Kingdom,UK & Ireland,66,5,2055.51,411.102,1033,206.6,85,3.665086206896552,2011-10-04 14:32:00,3,Big-ticket occasional
17668,United Kingdom,UK & Ireland,1,2,347.75,173.875,93,46.5,14,7.336666666666667,2011-12-08 13:25:00,3,Big-ticket occasional
17669,United Kingdom,UK & Ireland,43,7,3406.7200000000003,486.67428571428576,1916,273.7142857142857,45,1.8576470588235292,2011-10-28 08:53:00,0,Champions
17670,United Kingdom,UK & Ireland,228,1,205.7,205.7,110,110.0,11,2.590909090909091,2011-04-26 09:12:00,2,At-risk low value
17671,United Kingdom,UK & Ireland,16,4,1572.71,393.1775,772,193.0,40,3.197358490566038,2011-11-24 12:21:00,3,Big-ticket occasional
17672,United Kingdom,UK & Ireland,50,2,3178.17,1589.085,1690,845.0,105,3.331818181818182,2011-10-20 14:18:00,0,Champions
17673,United Kingdom,UK & Ireland,2,6,1629.12,271.52,1487,247.83333333333331,118,1.6033920704845817,2011-12-08 12:50:00,0,Champions
17674,United Kingdom,UK & Ireland,74,2,551.04,275.52,672,336.0,19,0.7588888888888888,2011-09-26 13:35:00,1,Regulars
17675,United Kingdom,UK & Ireland,1,31,20374.28,657.2348387096774,8360,269.6774193548387,239,3.53868085106383,2011-12-08 18:03:00,0,Champions
17676,United Kingdom,UK & Ireland,4,6,1387.68,231.28,932,155.33333333333334,49,1.900641025641025,2011-12-05 15:16:00,3,Big-ticket occasional
17677,United Kingdom,UK & Ireland,2,30,16363.23,545.441,9775,325.8333333333333,178,2.732993421052632,2011-12-08 09:56:00,0,Champions
17678,United Kingdom,UK & Ireland,264,1,298.11,298.11,207,207.0,16,2.235625,2011-03-21 11:52:00,1,Regulars
17679,United Kingdom,UK & Ireland,53,2,1992.11,996.055,729,364.5,29,5.309,2011-10-18 07:43:00,1,Regulars
17680,United Kingdom,UK & Ireland,24,1,184.4,184.4,96,96.0,11,2.8000000000000003,2011-11-16 12:42:00,2,At-risk low value
17682,United Kingdom,UK & Ireland,10,6,2474.33,412.3883333333333,1367,227.83333333333331,48,2.400762711864407,2011-11-29 15:59:00,0,Champions
17684,United Kingdom,UK & Ireland,44,1,239.41,239.41,145,145.0,15,2.916,2011-10-27 11:10:00,2,At-risk low value
17685,United Kingdom,UK & Ireland,17,7,3191.53,455.9328571428572,1956,279.42857142857144,88,2.000923076923077,2011-11-23 11:36:00,0,Champions
17686,United Kingdom,UK & Ireland,7,7,5739.46,819.9228571428572,2478,354.0,205,3.85888111888112,2011-12-02 15:39:00,0,Champions
17690,United Kingdom,UK & Ireland,30,15,4757.95,317.19666666666666,1773,118.2,186,5.7077734375,2011-11-09 15:17:00,0,Champions
17691,United Kingdom,UK & Ireland,358,2,290.40000000000003,145.2,134,67.0,18,3.4026315789473687,2010-12-16 17:20:00,2,At-risk low value
17692,United Kingdom,UK & Ireland,127,4,740.9399999999999,185.235,672,168.0,34,1.6482608695652174,2011-08-04 14:01:00,3,Big-ticket occasional
17693,United Kingdom,UK & Ireland,137,1,200.47,200.47,231,231.0,16,2.0825,2011-07-25 15:48:00,1,Regulars
17694,United Kingdom,UK & Ireland,142,1,283.12,283.12,184,184.0,15,2.6086666666666667,2011-07-21 12:00:00,1,Regulars
17695,United Kingdom,UK & Ireland,132,2,765.34,382.67,779,389.5,30,1.2517142857142858,2011-07-31 10:40:00,1,Regulars
17696,United Kingdom,UK & Ireland,38,8,2285.71,285.71375,1756,219.5,78,2.3863478260869564,2011-11-01 13:43:00,0,Champions
17697,United Kingdom,UK & Ireland,236,1,338.95,338.95,93,93.0,19,5.084210526315789,2011-04-17 15:40:00,2,At-risk low value
17698,United Kingdom,UK & Ireland,261,1,154.95,154.95,93,93.0,8,2.1375,2011-03-24 11:34:00,2,At-risk low value
17700,United Kingdom,UK & Ireland,17,4,2534.64,633.6600000000001,1266,316.5,116,3.167887323943662,2011-11-23 11:51:00,0,Champions
17701,United Kingdom,UK & Ireland,253,1,417.95,417.95,109,109.0,24,5.754166666666666,2011-04-01 12:25:00,1,Regulars
17702,United Kingdom,UK & Ireland,30,4,1824.37,456.0925,1353,338.25,58,1.7451351351351354,2011-11-09 16:03:00,0,Champions
17703,United Kingdom,UK & Ireland,35,3,798.74,266.24666666666667,590,196.66666666666663,47,1.6427272727272726,2011-11-04 15:51:00,3,Big-ticket occasional
17704,United Kingdom,UK & Ireland,169,2,885.19,442.595,343,171.5,27,3.918709677419355,2011-06-24 09:40:00,1,Regulars
17705,United Kingdom,UK & Ireland,3,9,1823.52,202.61333333333332,963,107.0,63,2.987378640776699,2011-12-06 13:45:00,3,Big-ticket occasional
17706,United Kingdom,UK & Ireland,4,17,10504.49,617.9111764705882,3899,229.35294117647055,270,4.205471204188481,2011-12-05 13:34:00,0,Champions
17707,United Kingdom,UK & Ireland,185,2,152.4,76.2,144,72.0,3,1.7700000000000002,2011-06-07 15:03:00,2,At-risk low value
17708,United Kingdom,UK & Ireland,188,2,267.08,133.54,91,45.5,28,3.144,2011-06-05 10:12:00,2,At-risk low value
17709,United Kingdom,UK & Ireland,170,1,137.45,137.45,17,17.0,7,13.007142857142858,2011-06-23 11:55:00,2,At-risk low value
17711,United Kingdom,UK & Ireland,11,2,385.1,192.55,246,123.0,22,2.4530434782608697,2011-11-29 11:40:00,3,Big-ticket occasional
17712,United Kingdom,UK & Ireland,45,1,522.91,522.91,215,215.0,29,4.665172413793103,2011-10-26 12:28:00,1,Regulars
17714,United Kingdom,UK & Ireland,321,1,153.0,153.0,92,92.0,10,2.05,2011-01-23 10:32:00,2,At-risk low value
17715,United Kingdom,UK & Ireland,201,1,326.4,326.4,384,384.0,1,0.85,2011-05-23 12:32:00,1,Regulars
17716,United Kingdom,UK & Ireland,23,11,5655.99,514.180909090909,3072,279.27272727272725,171,2.530040816326531,2011-11-17 12:00:00,0,Champions
17718,United Kingdom,UK & Ireland,232,1,139.35,139.35,83,83.0,6,4.191666666666666,2011-04-21 13:39:00,2,At-risk low value
17719,United Kingdom,UK & Ireland,38,15,5396.04,359.736,2466,164.4,111,4.476167883211679,2011-11-02 10:36:00,0,Champions
17720,United Kingdom,UK & Ireland,26,4,1195.94,298.985,576,144.0,39,5.4342,2011-11-13 15:04:00,3,Big-ticket occasional
17722,United Kingdom,UK & Ireland,96,4,2424.04,606.01,1595,398.75,111,3.345478260869565,2011-09-04 15:22:00,0,Champions
17723,United Kingdom,UK & Ireland,127,6,3276.4000000000005,546.0666666666667,792,132.0,4,4.07,2011-08-04 18:37:00,1,Regulars
17724,United Kingdom,UK & Ireland,71,3,1033.0,344.3333333333333,300,100.0,38,4.37125,2011-09-29 15:26:00,3,Big-ticket occasional
17725,United Kingdom,UK & Ireland,16,11,3439.08,312.64363636363635,2162,196.54545454545453,115,2.580104166666666,2011-11-23 16:34:00,0,Champions
17727,United Kingdom,UK & Ireland,15,1,1060.25,1060.25,645,645.0,66,3.1312121212121213,2011-11-24 17:06:00,1,Regulars
17728,United Kingdom,UK & Ireland,4,3,2876.01,958.67,1469,489.6666666666667,153,3.3267272727272728,2011-12-06 08:52:00,0,Champions
17730,United Kingdom,UK & Ireland,3,13,5298.4800000000005,407.5753846153847,3576,275.0769230769231,127,1.989816513761468,2011-12-06 15:43:00,0,Champions
17731,United Kingdom,UK & Ireland,79,4,1240.11,310.02750000000003,493,123.25,54,5.127462686567164,2011-09-21 15:02:00,3,Big-ticket occasional
17732,United Kingdom,UK & Ireland,373,1,303.97,303.97,93,93.0,18,4.9494444444444445,2010-12-02 09:29:00,2,At-risk low value
17733,United Kingdom,UK & Ireland,39,2,692.19,346.095,463,231.5,33,2.959142857142857,2011-11-01 08:16:00,1,Regulars
17734,United Kingdom,UK & Ireland,54,3,700.63,233.5433333333333,422,140.66666666666666,40,2.8969767441860466,2011-10-17 12:33:00,3,Big-ticket occasional
17735,United Kingdom,UK & Ireland,2,19,13110.02,690.001052631579,8439,444.1578947368421,319,2.192463768115942,2011-12-07 16:47:00,0,Champions
17736,United Kingdom,UK & Ireland,9,3,377.44,125.81333333333332,238,79.33333333333333,24,5.2212,2011-11-30 15:36:00,3,Big-ticket occasional
17737,United Kingdom,UK & Ireland,9,2,168.24,84.12,108,54.0,8,2.414,2011-11-30 15:16:00,2,At-risk low value
17738,United Kingdom,UK & Ireland,19,4,1879.05,469.7625,1029,257.25,89,3.5612371134020617,2011-11-20 15:05:00,0,Champions
17739,United Kingdom,UK & Ireland,12,7,2791.35,398.7642857142857,861,123.0,29,4.5727659574468085,2011-11-28 09:12:00,3,Big-ticket occasional
17742,United Kingdom,UK & Ireland,113,2,355.11,177.555,89,44.5,13,8.895333333333333,2011-08-18 15:28:00,2,At-risk low value
17744,United Kingdom,UK & Ireland,4,6,2322.4,387.06666666666666,3412,568.6666666666666,110,0.8940441176470588,2011-12-06 12:11:00,0,Champions
17746,United Kingdom,UK & Ireland,240,1,110.25,110.25,29,29.0,6,5.741666666666667,2011-04-13 14:31:00,2,At-risk low value
17747,United Kingdom,UK & Ireland,113,1,71.4,71.4,12,12.0,1,5.95,2011-08-19 08:13:00,2,At-risk low value
17749,United Kingdom,UK & Ireland,178,2,674.52,337.26,320,160.0,33,4.591714285714286,2011-06-14 15:45:00,1,Regulars
17750,United Kingdom,UK & Ireland,5,9,1797.57,199.73,3957,439.6666666666667,101,0.6623316062176166,2011-12-04 14:09:00,0,Champions
17752,United Kingdom,UK & Ireland,359,1,80.64,80.64,192,192.0,1,0.42,2010-12-15 16:19:00,2,At-risk low value
17754,United Kingdom,UK & Ireland,1,5,1772.26,354.452,1869,373.8,82,0.9895652173913044,2011-12-09 11:20:00,0,Champions
17757,United Kingdom,UK & Ireland,1,30,5605.29,186.843,3320,110.66666666666669,275,2.748758434547908,2011-12-08 15:31:00,0,Champions
17758,United Kingdom,UK & Ireland,19,8,3456.7000000000003,432.0875,2091,261.375,310,2.375485436893204,2011-11-20 14:45:00,0,Champions
17759,United Kingdom,UK & Ireland,17,3,834.99,278.33,708,236.0,82,2.266947368421053,2011-11-22 16:02:00,3,Big-ticket occasional
17760,United Kingdom,UK & Ireland,22,2,287.59,143.795,239,119.5,25,2.2716,2011-11-18 10:56:00,3,Big-ticket occasional
17761,United Kingdom,UK & Ireland,33,1,712.78,712.78,398,398.0,19,3.142105263157895,2011-11-07 10:23:00,1,Regulars
17763,United Kingdom,UK & Ireland,263,1,15.0,15.0,12,12.0,1,1.25,2011-03-21 14:25:00,2,At-risk low value
17764,United Kingdom,UK & Ireland,51,2,818.8199999999999,409.41,395,197.5,71,3.154533333333333,2011-10-20 11:03:00,1,Regulars
17765,United Kingdom,UK & Ireland,159,3,371.88,123.96,144,48.0,51,3.877368421052632,2011-07-04 12:41:00,2,At-risk low value
17767,United Kingdom,UK & Ireland,15,1,271.2,271.2,128,128.0,21,2.7976190476190474,2011-11-24 14:42:00,1,Regulars
17768,United Kingdom,UK & Ireland,8,3,2273.1800000000003,757.7266666666666,1186,395.3333333333333,77,3.846857142857143,2011-12-01 13:22:00,0,Champions
17769,United Kingdom,UK & Ireland,13,10,3997.98,399.798,1862,186.2,200,3.0608709677419355,2011-11-27 11:18:00,0,Champions
17770,United Kingdom,UK & Ireland,199,5,1143.27,228.654,365,73.0,33,4.827105263157895,2011-05-25 12:34:00,3,Big-ticket occasional
17771,United Kingdom,UK & Ireland,57,2,245.81,122.905,287,143.5,51,2.247592592592593,2011-10-14 11:43:00,3,Big-ticket occasional
17772,United Kingdom,UK & Ireland,11,2,182.77,91.385,58,29.0,50,3.320943396226415,2011-11-29 11:05:00,2,At-risk low value
17774,United Kingdom,UK & Ireland,97,4,1225.41,306.3525,512,128.0,123,3.3438461538461537,2011-09-04 12:49:00,3,Big-ticket occasional
17775,United Kingdom,UK & Ireland,255,1,56.4,56.4,72,72.0,3,0.7833333333333333,2011-03-30 10:50:00,2,At-risk low value
17777,United Kingdom,UK & Ireland,25,3,665.86,221.95333333333332,507,169.0,141,1.6470103092783503,2011-11-15 12:02:00,3,Big-ticket occasional
17779,United Kingdom,UK & Ireland,21,3,658.57,219.5233333333333,397,132.33333333333334,73,2.803170731707317,2011-11-18 14:15:00,3,Big-ticket occasional
17781,United Kingdom,UK & Ireland,159,2,188.02,94.01,34,17.0,12,5.556666666666668,2011-07-03 16:00:00,2,At-risk low value
17783,United Kingdom,UK & Ireland,72,2,283.47,141.735,354,177.0,67,1.922686567164179,2011-09-28 16:07:00,3,Big-ticket occasional
17785,United Kingdom,UK & Ireland,53,1,131.94,131.94,67,67.0,13,2.563076923076923,2011-10-17 13:43:00,2,At-risk low value
17786,United Kingdom,UK & Ireland,85,2,278.74,139.37,200,100.0,57,2.1241666666666665,2011-09-15 12:51:00,3,Big-ticket occasional
17787,United Kingdom,UK & Ireland,153,4,1865.19,466.2975,910,227.5,94,2.8470895522388058,2011-07-10 11:24:00,1,Regulars
17788,United Kingdom,UK & Ireland,74,2,1117.9,558.95,211,105.5,3,5.42,2011-09-27 10:09:00,1,Regulars
17789,United Kingdom,UK & Ireland,281,1,225.9,225.9,74,74.0,14,3.971428571428572,2011-03-03 13:14:00,2,At-risk low value
17790,United Kingdom,UK & Ireland,27,14,1965.55,140.39642857142857,836,59.71428571428572,121,3.126894736842105,2011-11-13 11:30:00,3,Big-ticket occasional
17791,United Kingdom,UK & Ireland,30,1,106.1,106.1,46,46.0,10,2.77,2011-11-10 12:09:00,2,At-risk low value
17793,United Kingdom,UK & Ireland,25,1,323.04,323.04,232,232.0,49,3.7682758620689656,2011-11-14 14:24:00,1,Regulars
17795,United Kingdom,UK & Ireland,180,2,350.39,175.195,341,170.5,43,1.9260869565217391,2011-06-13 12:36:00,1,Regulars
17796,United Kingdom,UK & Ireland,40,4,697.9,174.475,178,44.5,63,4.017073170731707,2011-10-30 15:38:00,3,Big-ticket occasional
17797,United Kingdom,UK & Ireland,22,3,780.43,260.1433333333334,498,166.0,102,2.552792792792793,2011-11-17 13:21:00,3,Big-ticket occasional
17799,United Kingdom,UK & Ireland,22,10,3055.93,305.593,1758,175.8,280,2.532769607843137,2011-11-17 15:16:00,0,Champions
17800,United Kingdom,UK & Ireland,37,9,1199.01,133.22333333333333,736,81.77777777777777,51,2.200480769230769,2011-11-02 12:57:00,3,Big-ticket occasional
17802,United Kingdom,UK & Ireland,82,3,1285.04,428.3466666666666,752,250.66666666666663,102,2.2339285714285717,2011-09-18 14:56:00,1,Regulars
17805,United Kingdom,UK & Ireland,74,1,512.31,512.31,478,478.0,10,2.257,2011-09-27 11:49:00,1,Regulars
17806,United Kingdom,UK & Ireland,11,1,546.04,546.04,727,727.0,43,1.0211627906976743,2011-11-28 14:12:00,1,Regulars
17809,United Kingdom,UK & Ireland,16,12,5411.91,450.9925,2057,171.41666666666666,46,2.9057377049180326,2011-11-23 12:59:00,0,Champions
17811,United Kingdom,UK & Ireland,4,39,7837.73,200.9674358974359,4177,107.1025641025641,359,2.725675675675676,2011-12-05 13:46:00,0,Champions
