CustomerID,Country,RegionGroup,last_purchase_date,recency_days,frequency,monetary,avg_order_value,basket_size,avg_items_per_invoice,unique_products,avg_unit_price
17033,United Kingdom,Storbritannien och Irland,2011-09-14 14:34:00,85,3,1030.1399999999999,343.37999999999994,750,250.0,24,2.2567857142857144
17034,United Kingdom,Storbritannien och Irland,2011-11-23 15:14:00,15,3,745.52,248.50666666666666,410,136.66666666666666,28,3.3606666666666665
17035,United Kingdom,Storbritannien och Irland,2011-04-08 11:23:00,245,2,433.53000000000003,216.765,229,114.5,27,3.3057142857142856
17037,United Kingdom,Storbritannien och Irland,2011-09-13 12:49:00,87,1,1267.32,1267.32,656,656.0,75,2.7634666666666665
17038,United Kingdom,Storbritannien och Irland,2011-11-09 13:50:00,29,1,112.4,112.4,28,28.0,22,4.440909090909091
17040,United Kingdom,Storbritannien och Irland,2011-07-25 10:19:00,137,1,449.73,449.73,181,181.0,15,3.3006666666666664
17041,United Kingdom,Storbritannien och Irland,2011-11-13 11:21:00,26,3,1081.57,360.5233333333333,951,317.0,59,1.929142857142857
17042,United Kingdom,Storbritannien och Irland,2011-12-07 12:26:00,2,5,1044.3799999999999,208.87599999999998,994,198.8,74,1.8227551020408164
17043,United Kingdom,Storbritannien och Irland,2011-11-07 15:33:00,31,4,1735.18,433.795,998,249.5,100,3.143627450980392
17044,United Kingdom,Storbritannien och Irland,2011-11-14 14:28:00,24,1,948.48,948.48,504,504.0,6,2.236666666666667
17045,United Kingdom,Storbritannien och Irland,2011-08-18 17:09:00,112,3,339.44,113.14666666666666,106,35.333333333333336,20,4.968181818181818
17046,United Kingdom,Storbritannien och Irland,2011-07-05 14:24:00,156,1,642.02,642.02,510,510.0,22,2.169090909090909
17047,United Kingdom,Storbritannien och Irland,2011-09-15 13:27:00,84,3,1100.9,366.9666666666667,533,177.66666666666666,59,3.536923076923077
17048,United Kingdom,Storbritannien och Irland,2011-08-14 11:49:00,117,3,925.35,308.45,485,161.66666666666666,41,3.7065116279069765
17049,United Kingdom,Storbritannien och Irland,2011-12-07 10:48:00,2,9,5659.9800000000005,628.8866666666668,2676,297.3333333333333,201,3.9271069182389935
17050,United Kingdom,Storbritannien och Irland,2011-09-04 13:48:00,95,6,3228.84,538.14,1614,269.0,169,2.778924050632911
17051,United Kingdom,Storbritannien och Irland,2011-05-29 14:13:00,193,1,247.14,247.14,184,184.0,40,1.8213953488372092
17052,United Kingdom,Storbritannien och Irland,2011-11-11 14:50:00,27,1,413.75,413.75,261,261.0,72,1.8638043478260868
17053,United Kingdom,Storbritannien och Irland,2011-08-01 10:23:00,130,1,498.48,498.48,122,122.0,13,4.49923076923077
17054,United Kingdom,Storbritannien och Irland,2011-11-11 12:56:00,27,5,1356.33,271.26599999999996,804,160.8,64,4.771445783132529
17058,United Kingdom,Storbritannien och Irland,2011-09-19 10:13:00,81,3,1179.89,393.2966666666667,592,197.33333333333334,51,3.765322580645161
17059,United Kingdom,Storbritannien och Irland,2011-11-10 12:27:00,29,5,3095.04,619.008,1855,371.0,292,2.6577325581395352
17060,United Kingdom,Storbritannien och Irland,2011-03-18 13:27:00,265,1,234.24,234.24,216,216.0,5,1.7720000000000002
17061,United Kingdom,Storbritannien och Irland,2011-09-27 11:24:00,73,11,5232.2300000000005,475.65727272727275,1526,138.72727272727272,57,5.0870707070707075
17062,United Kingdom,Storbritannien och Irland,2011-01-30 11:01:00,313,4,538.37,134.5925,430,107.5,52,2.162
17063,United Kingdom,Storbritannien och Irland,2011-11-18 16:19:00,20,7,1461.14,208.73428571428573,770,110.0,66,2.656025641025641
17064,United Kingdom,Storbritannien och Irland,2011-10-12 10:18:00,58,3,859.35,286.45,318,106.0,53,3.687741935483871
17068,United Kingdom,Storbritannien och Irland,2011-11-27 13:14:00,11,21,4552.14,216.76857142857145,2164,103.04761904761905,116,2.5016554054054057
17069,United Kingdom,Storbritannien och Irland,2011-11-11 17:13:00,27,9,2709.7000000000003,301.0777777777778,1506,167.33333333333334,111,2.8552447552447555
17070,United Kingdom,Storbritannien och Irland,2011-08-17 17:01:00,113,1,312.14,312.14,133,133.0,62,2.5853125
17071,United Kingdom,Storbritannien och Irland,2011-11-11 16:31:00,27,9,2429.03,269.89222222222224,1197,133.0,102,3.376714285714286
17073,United Kingdom,Storbritannien och Irland,2011-11-22 11:47:00,17,4,1446.09,361.52250000000004,759,189.75,142,3.1235632183908044
17075,United Kingdom,Storbritannien och Irland,2011-11-22 11:58:00,17,4,834.12,208.53,292,73.0,62,3.8464935064935064
17076,United Kingdom,Storbritannien och Irland,2011-11-03 17:53:00,35,3,841.0799999999999,280.35999999999996,295,98.33333333333333,17,5.8696
17078,United Kingdom,Storbritannien och Irland,2011-11-03 19:17:00,35,2,378.2,189.1,788,394.0,28,0.6025
17079,United Kingdom,Storbritannien och Irland,2011-09-22 15:34:00,77,1,118.80000000000001,118.80000000000001,24,24.0,2,4.95
17080,United Kingdom,Storbritannien och Irland,2011-11-17 12:59:00,21,2,287.62,143.81,166,83.0,8,3.76375
17081,United Kingdom,Storbritannien och Irland,2011-11-14 12:56:00,24,2,290.16,145.07999999999998,78,39.0,55,3.7953125
17082,United Kingdom,Storbritannien och Irland,2011-11-06 15:17:00,32,2,2003.85,1001.9250000000001,1049,524.5,75,4.224567901234568
17083,United Kingdom,Storbritannien och Irland,2011-08-22 15:43:00,108,3,1405.78,468.5933333333333,772,257.3333333333333,24,2.0717307692307694
17084,United Kingdom,Storbritannien och Irland,2011-11-04 14:54:00,34,2,2949.75,1474.875,1816,908.0,146,2.892283950617284
17085,United Kingdom,Storbritannien och Irland,2011-08-08 14:15:00,122,5,1566.65,313.33000000000004,786,157.2,115,2.732192513368984
17086,United Kingdom,Storbritannien och Irland,2011-12-02 13:54:00,6,6,2050.08,341.68,1859,309.8333333333333,76,2.1609374999999997
17088,United Kingdom,Storbritannien och Irland,2011-11-11 14:23:00,27,4,1991.01,497.7525,868,217.0,96,3.8090434782608695
17090,United Kingdom,Storbritannien och Irland,2011-12-05 13:44:00,3,7,2043.95,291.99285714285713,921,131.57142857142858,45,2.742063492063492
17091,United Kingdom,Storbritannien och Irland,2011-12-07 10:43:00,2,9,3827.76,425.3066666666667,1746,194.0,119,3.139846153846154
17092,United Kingdom,Storbritannien och Irland,2011-10-20 19:51:00,49,4,1777.78,444.445,1131,282.75,99,2.2588000000000004
17094,United Kingdom,Storbritannien och Irland,2011-01-21 13:09:00,321,1,302.0,302.0,152,152.0,14,2.1464285714285714
17095,United Kingdom,Storbritannien och Irland,2011-11-17 12:21:00,22,3,1324.16,441.3866666666667,618,206.0,69,3.755135135135135
17096,United Kingdom,Storbritannien och Irland,2011-11-24 15:01:00,14,4,1022.13,255.5325,339,84.75,46,4.555416666666667
17097,Spain,Sydeuropa,2011-12-07 17:05:00,1,8,954.42,119.3025,459,57.375,153,2.5918009478672985
17100,United Kingdom,Storbritannien och Irland,2011-11-21 16:36:00,17,2,971.74,485.87,800,400.0,65,1.9433846153846155
17101,United Kingdom,Storbritannien och Irland,2011-11-29 13:57:00,9,4,1621.73,405.4325,815,203.75,28,2.8811904761904765
17102,United Kingdom,Storbritannien och Irland,2011-03-23 10:08:00,261,1,25.5,25.5,2,2.0,1,12.75
17105,United Kingdom,Storbritannien och Irland,2011-07-03 15:53:00,158,2,665.78,332.89,693,346.5,80,1.9445555555555554
17107,United Kingdom,Storbritannien och Irland,2011-11-06 14:14:00,32,6,10815.43,1802.5716666666667,4837,806.1666666666666,269,3.343612440191388
17109,United Kingdom,Storbritannien och Irland,2011-11-10 16:59:00,28,6,885.04,147.50666666666666,589,98.16666666666667,107,2.3304273504273505
17110,United Kingdom,Storbritannien och Irland,2011-06-27 12:58:00,164,1,163.29999999999998,163.29999999999998,50,50.0,12,5.166666666666667
17111,United Kingdom,Storbritannien och Irland,2011-10-23 15:59:00,46,1,248.61,248.61,302,302.0,29,1.8419999999999999
17114,United Kingdom,Storbritannien och Irland,2011-12-04 12:17:00,5,8,808.62,101.0775,219,27.375,85,5.023464566929134
17115,United Kingdom,Storbritannien och Irland,2011-12-01 14:30:00,7,3,837.5,279.1666666666667,372,124.0,33,4.382307692307692
17117,United Kingdom,Storbritannien och Irland,2011-02-24 13:54:00,287,1,116.19999999999999,116.19999999999999,68,68.0,9,3.966666666666667
17118,United Kingdom,Storbritannien och Irland,2011-01-26 12:19:00,317,1,157.02,157.02,154,154.0,10,1.358
17119,United Kingdom,Storbritannien och Irland,2011-12-06 14:40:00,2,2,606.91,303.455,334,167.0,35,3.578857142857143
17120,United Kingdom,Storbritannien och Irland,2011-04-20 15:21:00,232,1,307.46,307.46,120,120.0,18,4.396111111111111
17122,United Kingdom,Storbritannien och Irland,2011-08-12 14:33:00,118,1,138.32,138.32,80,80.0,7,1.97
17123,United Kingdom,Storbritannien och Irland,2011-07-01 10:47:00,161,1,345.3,345.3,246,246.0,9,1.7722222222222221
17124,United Kingdom,Storbritannien och Irland,2011-06-07 14:02:00,184,1,298.89,298.89,130,130.0,31,3.435625
17125,United Kingdom,Storbritannien och Irland,2011-10-20 14:41:00,49,1,259.35,259.35,291,291.0,34,3.4685
17126,United Kingdom,Storbritannien och Irland,2011-07-10 13:52:00,151,5,1004.75,200.95,792,158.4,187,1.8555384615384616
17128,United Kingdom,Storbritannien och Irland,2011-01-09 12:02:00,334,1,157.09,157.09,76,76.0,14,3.985
17131,United Kingdom,Storbritannien och Irland,2011-12-04 12:52:00,4,5,2463.17,492.634,983,196.6,78,3.519402985074627
17133,United Kingdom,Storbritannien och Irland,2011-11-24 12:27:00,15,7,4892.24,698.8914285714287,2730,390.0,13,2.1211111111111114
17134,United Kingdom,Storbritannien och Irland,2011-08-25 09:53:00,106,2,425.0,212.5,102,51.0,21,5.45
17135,United Kingdom,Storbritannien och Irland,2011-11-23 16:48:00,15,7,1139.73,162.81857142857143,1224,174.85714285714286,34,5.040961538461539
17138,United Kingdom,Storbritannien och Irland,2011-03-09 11:54:00,275,1,380.5,380.5,126,126.0,24,4.90625
17139,United Kingdom,Storbritannien och Irland,2011-11-24 10:12:00,15,12,10668.47,889.0391666666666,5182,431.8333333333333,309,3.764456066945607
17140,United Kingdom,Storbritannien och Irland,2011-04-06 13:33:00,246,1,465.32,465.32,302,302.0,16,2.5025
17142,United Kingdom,Storbritannien och Irland,2011-04-14 18:22:00,238,1,579.0,579.0,81,81.0,15,19.186666666666667
17144,United Kingdom,Storbritannien och Irland,2011-12-08 17:57:00,0,2,984.57,492.28499999999997,483,241.5,42,5.275833333333334
17146,United Kingdom,Storbritannien och Irland,2011-08-26 12:44:00,105,3,749.78,249.92666666666665,212,70.66666666666667,33,7.031142857142857
17147,United Kingdom,Storbritannien och Irland,2011-11-17 12:32:00,22,4,1714.59,428.64750000000004,882,220.5,68,3.190987654320988
17148,United Kingdom,Storbritannien och Irland,2011-10-19 09:59:00,51,1,124.88,124.88,82,82.0,9,1.62
17152,United Kingdom,Storbritannien och Irland,2011-05-29 12:19:00,194,3,1689.5,563.1666666666666,517,172.33333333333334,9,3.482857142857143
17153,United Kingdom,Storbritannien och Irland,2011-11-15 13:42:00,23,1,213.78,213.78,104,104.0,14,2.789285714285714
17154,United Kingdom,Storbritannien och Irland,2011-09-25 13:42:00,74,1,329.34,329.34,490,490.0,23,1.1069565217391304
17155,United Kingdom,Storbritannien och Irland,2011-11-22 12:38:00,17,2,251.7,125.85,242,121.0,19,2.568
17157,United Kingdom,Storbritannien och Irland,2011-12-02 09:10:00,7,2,319.0,159.5,172,86.0,11,2.5461538461538464
17158,United Kingdom,Storbritannien och Irland,2011-11-07 15:15:00,31,3,1266.97,422.3233333333333,778,259.3333333333333,53,3.2455223880597015
17159,United Kingdom,Storbritannien och Irland,2011-11-18 10:52:00,21,3,1538.88,512.96,1111,370.3333333333333,96,2.389108910891089
17160,United Kingdom,Storbritannien och Irland,2011-11-08 14:05:00,30,6,3518.03,586.3383333333334,2856,476.0,111,1.6480349344978165
17162,United Kingdom,Storbritannien och Irland,2011-11-11 11:34:00,28,10,1715.46,171.546,1001,100.1,81,3.83
17163,United Kingdom,Storbritannien och Irland,2011-11-18 08:57:00,21,2,293.1,146.55,66,33.0,3,4.529999999999999
17164,United Kingdom,Storbritannien och Irland,2011-11-07 09:14:00,32,7,2467.35,352.4785714285714,1501,214.42857142857142,92,2.4883333333333333
17165,United Kingdom,Storbritannien och Irland,2011-02-28 16:39:00,283,1,158.68,158.68,100,100.0,10,3.0669999999999997
17166,United Kingdom,Storbritannien och Irland,2011-11-01 09:46:00,38,2,206.34,103.17,78,39.0,11,3.115
17169,United Kingdom,Storbritannien och Irland,2011-10-13 10:25:00,57,2,835.78,417.89,526,263.0,51,2.830740740740741
17171,United Kingdom,Storbritannien och Irland,2011-02-23 16:37:00,288,1,224.91,224.91,185,185.0,16,2.38
17172,United Kingdom,Storbritannien och Irland,2011-09-22 09:36:00,78,1,317.76,317.76,480,480.0,15,0.8446666666666667
17173,United Kingdom,Storbritannien och Irland,2011-12-04 14:40:00,4,8,3766.6,470.825,1122,140.25,36,3.7151162790697674
17174,United Kingdom,Storbritannien och Irland,2011-05-06 11:47:00,217,1,59.9,59.9,41,41.0,4,1.6625
17175,United Kingdom,Storbritannien och Irland,2011-10-26 15:31:00,43,4,1443.69,360.9225,866,216.5,42,4.0947619047619055
17176,United Kingdom,Storbritannien och Irland,2011-05-22 12:41:00,201,1,306.13,306.13,170,170.0,15,2.772666666666667
17179,United Kingdom,Storbritannien och Irland,2011-06-14 16:48:00,177,3,711.79,237.26333333333332,290,96.66666666666667,56,2.314375
17180,United Kingdom,Storbritannien och Irland,2011-10-14 15:46:00,55,4,796.03,199.0075,683,170.75,91,1.8921875
17181,United Kingdom,Storbritannien och Irland,2011-10-13 14:48:00,56,2,239.92000000000002,119.96000000000001,241,120.5,23,3.039565217391304
17183,United Kingdom,Storbritannien och Irland,2011-12-02 10:07:00,7,6,3347.31,557.885,1296,216.0,42,4.032465753424658
17186,United Kingdom,Storbritannien och Irland,2011-10-24 10:20:00,46,2,144.0,72.0,200,100.0,1,0.72
17187,United Kingdom,Storbritannien och Irland,2011-04-27 12:39:00,226,1,203.95,203.95,144,144.0,10,3.7649999999999997
17188,United Kingdom,Storbritannien och Irland,2011-11-28 13:53:00,10,7,2474.23,353.4614285714286,1328,189.71428571428572,71,2.6591666666666667
17189,United Kingdom,Storbritannien och Irland,2011-08-25 19:39:00,105,2,384.40000000000003,192.2,227,113.5,52,2.3147540983606554
17190,United Kingdom,Storbritannien och Irland,2011-10-12 11:33:00,58,2,444.74,222.37,161,80.5,19,12.313684210526317
17191,United Kingdom,Storbritannien och Irland,2011-11-11 16:58:00,27,7,2095.13,299.30428571428575,1167,166.71428571428572,163,2.56506329113924
17193,United Kingdom,Storbritannien och Irland,2011-11-04 12:47:00,35,7,1699.3,242.7571428571429,1254,179.14285714285714,17,2.4309375
17194,United Kingdom,Storbritannien och Irland,2011-03-11 12:05:00,273,2,262.62,131.31,119,59.5,26,3.9117241379310346
17197,United Kingdom,Storbritannien och Irland,2011-11-10 10:32:00,29,1,1013.01,1013.01,191,191.0,29,5.508965517241379
17198,United Kingdom,Storbritannien och Irland,2011-11-16 10:39:00,23,3,692.22,230.74,357,119.0,89,2.8972916666666664
17201,United Kingdom,Storbritannien och Irland,2011-10-17 11:55:00,53,1,342.63,342.63,268,268.0,38,1.9489999999999998
17203,United Kingdom,Storbritannien och Irland,2011-11-04 12:27:00,35,6,3563.85,593.975,2850,475.0,116,1.7332236842105262
17204,United Kingdom,Storbritannien och Irland,2011-06-17 14:46:00,174,4,1564.56,391.14000000000004,646,161.5,44,4.6410526315789475
17205,United Kingdom,Storbritannien och Irland,2011-10-17 12:46:00,53,1,384.08,384.08,884,884.0,13,0.5253846153846153
17206,United Kingdom,Storbritannien och Irland,2011-10-17 13:25:00,52,1,204.24,204.24,76,76.0,7,2.7885714285714287
17211,United Kingdom,Storbritannien och Irland,2011-11-13 12:03:00,26,8,2317.2200000000003,289.6525,1323,165.375,150,3.25739336492891
17212,United Kingdom,Storbritannien och Irland,2011-03-31 19:42:00,252,1,226.85,226.85,147,147.0,4,1.385
17213,United Kingdom,Storbritannien och Irland,2011-10-30 14:53:00,39,7,2781.23,397.31857142857143,1176,168.0,85,4.155414012738853
17214,United Kingdom,Storbritannien och Irland,2011-10-10 13:17:00,59,6,1069.1200000000001,178.18666666666664,276,46.0,79,5.273495145631068
17217,United Kingdom,Storbritannien och Irland,2011-04-19 17:19:00,233,1,113.5,113.5,24,24.0,9,3.716666666666667
17218,United Kingdom,Storbritannien och Irland,2011-12-05 13:52:00,3,10,1960.72,196.072,958,95.8,146,2.9099270072992702
17219,United Kingdom,Storbritannien och Irland,2011-11-08 11:25:00,31,1,114.23,114.23,89,89.0,24,1.8852000000000002
17220,United Kingdom,Storbritannien och Irland,2011-11-15 13:47:00,23,14,3198.25,228.44642857142858,1905,136.07142857142858,303,2.460635593220339
17221,United Kingdom,Storbritannien och Irland,2011-12-02 13:35:00,6,2,335.13,167.565,288,144.0,59,1.9444444444444444
17222,United Kingdom,Storbritannien och Irland,2011-10-05 13:58:00,64,1,354.15,354.15,128,128.0,27,2.9910714285714284
17223,United Kingdom,Storbritannien och Irland,2011-02-02 15:57:00,309,2,426.79,213.39499999999998,112,56.0,43,4.364285714285714
17226,United Kingdom,Storbritannien och Irland,2011-02-04 11:52:00,308,1,393.49,393.49,406,406.0,21,2.5752380952380953
17227,United Kingdom,Storbritannien och Irland,2011-11-21 10:51:00,18,6,939.32,156.55333333333334,741,123.5,28,1.372127659574468
17228,United Kingdom,Storbritannien och Irland,2011-11-24 10:24:00,15,8,1906.09,238.26125,1532,191.5,140,1.7266346153846153
17229,United Kingdom,Storbritannien och Irland,2011-09-04 13:56:00,95,2,318.76,159.38,185,92.5,39,2.008936170212766
17230,United Kingdom,Storbritannien och Irland,2011-03-20 16:12:00,263,8,3638.41,454.80125,1651,206.375,51,3.736521739130435
17231,United Kingdom,Storbritannien och Irland,2011-11-27 15:18:00,11,10,3174.32,317.432,1742,174.2,292,2.7424584103512015
17232,United Kingdom,Storbritannien och Irland,2011-12-07 12:21:00,2,2,421.52,210.76,203,101.5,30,2.656388888888889
17233,United Kingdom,Storbritannien och Irland,2011-11-04 14:06:00,34,1,190.88,190.88,131,131.0,25,2.4748
17234,United Kingdom,Storbritannien och Irland,2011-06-10 11:20:00,182,1,149.89,149.89,55,55.0,14,3.697857142857143
17235,United Kingdom,Storbritannien och Irland,2011-11-14 15:51:00,24,2,550.06,275.03,224,112.0,24,3.179310344827586
17236,United Kingdom,Storbritannien och Irland,2011-11-27 12:00:00,12,6,916.13,152.68833333333333,474,79.0,88,2.6937142857142855
17237,United Kingdom,Storbritannien och Irland,2011-11-28 15:02:00,10,2,314.69,157.345,105,52.5,18,3.2257894736842103
17238,United Kingdom,Storbritannien och Irland,2011-12-07 11:35:00,2,17,3744.65,220.2735294117647,1822,107.17647058823529,297,2.688268551236749
17239,United Kingdom,Storbritannien och Irland,2011-01-31 09:41:00,312,1,382.5,382.5,150,150.0,15,4.066666666666666
17242,United Kingdom,Storbritannien och Irland,2011-08-23 14:55:00,107,2,1135.04,567.52,611,305.5,30,2.14775
17243,United Kingdom,Storbritannien och Irland,2011-12-08 13:26:00,0,26,8676.85,333.725,3370,129.6153846153846,180,4.198025
17244,United Kingdom,Storbritannien och Irland,2011-10-17 15:19:00,52,1,954.9,954.9,616,616.0,31,1.7067741935483869
17245,United Kingdom,Storbritannien och Irland,2011-05-19 10:43:00,204,1,171.45,171.45,75,75.0,9,2.9055555555555554
17247,United Kingdom,Storbritannien och Irland,2011-11-24 15:21:00,14,1,282.19,282.19,106,106.0,53,3.282
17248,United Kingdom,Storbritannien och Irland,2011-08-11 13:34:00,119,1,318.65,318.65,213,213.0,68,1.905217391304348
17250,United Kingdom,Storbritannien och Irland,2011-12-06 12:15:00,3,2,384.52,192.26,168,84.0,55,3.0140350877192983
17251,United Kingdom,Storbritannien och Irland,2010-12-12 11:06:00,362,1,283.28000000000003,283.28000000000003,110,110.0,37,3.503589743589744
17252,United Kingdom,Storbritannien och Irland,2011-08-15 09:45:00,116,2,353.86,176.92999999999998,193,96.5,86,2.7728735632183907
17253,United Kingdom,Storbritannien och Irland,2011-11-21 12:59:00,17,1,178.26,178.26,43,43.0,18,5.614444444444445
17254,United Kingdom,Storbritannien och Irland,2011-12-05 12:46:00,4,2,272.44,136.22,252,126.0,100,1.5055357142857144
17255,United Kingdom,Storbritannien och Irland,2011-10-30 12:18:00,40,2,298.41,149.20499999999998,232,116.0,69,1.9242307692307692
17256,United Kingdom,Storbritannien och Irland,2011-08-24 13:30:00,106,2,240.0,120.0,141,70.5,12,2.448125
17259,United Kingdom,Storbritannien och Irland,2011-07-14 15:01:00,147,2,603.37,301.685,410,205.0,104,2.3345967741935483
17262,United Kingdom,Storbritannien och Irland,2011-10-18 12:56:00,51,5,1253.3600000000001,250.67199999999997,367,73.4,9,4.0275
17263,United Kingdom,Storbritannien och Irland,2011-05-15 14:32:00,207,1,63.44,63.44,36,36.0,23,2.011304347826087
17265,United Kingdom,Storbritannien och Irland,2011-07-24 10:49:00,138,2,562.9,281.45000000000005,394,197.0,106,2.3281889763779526
17266,United Kingdom,Storbritannien och Irland,2011-12-07 14:12:00,1,3,310.64,103.54666666666667,161,53.666666666666664,60,2.5951250000000003
17267,United Kingdom,Storbritannien och Irland,2011-08-04 17:22:00,126,2,317.62,158.81,159,79.5,37,3.401315789473684
17268,United Kingdom,Storbritannien och Irland,2011-08-24 10:06:00,107,4,763.64,190.91,844,211.0,3,1.0066666666666666
17272,United Kingdom,Storbritannien och Irland,2011-10-28 16:37:00,41,4,2148.63,537.1575,1778,444.5,70,1.8583333333333334
17274,United Kingdom,Storbritannien och Irland,2011-11-04 13:16:00,34,1,111.98,111.98,79,79.0,24,1.744074074074074
17277,United Kingdom,Storbritannien och Irland,2011-04-26 12:47:00,227,2,1065.3500000000001,532.675,430,215.0,67,3.351594202898551
17278,United Kingdom,Storbritannien och Irland,2011-04-12 13:10:00,240,1,246.04,246.04,179,179.0,15,4.753333333333333
17279,United Kingdom,Storbritannien och Irland,2011-10-13 11:58:00,57,1,187.83,187.83,48,48.0,8,6.736666666666666
17282,United Kingdom,Storbritannien och Irland,2011-08-01 14:29:00,129,3,1703.41,567.8033333333334,1877,625.6666666666666,79,2.3886170212765956
17284,United Kingdom,Storbritannien och Irland,2011-10-10 14:38:00,59,6,1652.58,275.43,1364,227.33333333333334,229,1.6184246575342465
17286,United Kingdom,Storbritannien och Irland,2011-11-18 12:47:00,21,1,153.92,153.92,118,118.0,44,1.8722222222222222
17287,United Kingdom,Storbritannien och Irland,2011-11-13 13:27:00,25,7,1064.11,152.01571428571427,559,79.85714285714286,88,3.17258064516129
17288,United Kingdom,Storbritannien och Irland,2011-11-30 16:09:00,8,7,1419.73,202.81857142857143,1203,171.85714285714286,118,2.674647887323944
17289,United Kingdom,Storbritannien och Irland,2011-11-08 12:01:00,31,3,944.41,314.80333333333334,520,173.33333333333334,86,2.1884684684684688
17290,United Kingdom,Storbritannien och Irland,2011-12-06 12:38:00,3,2,525.24,262.62,404,202.0,92,2.572941176470588
17291,United Kingdom,Storbritannien och Irland,2011-02-04 13:04:00,307,1,550.8000000000001,550.8000000000001,72,72.0,1,7.65
17293,United Kingdom,Storbritannien och Irland,2011-12-01 14:37:00,7,9,1875.11,208.34555555555553,1140,126.66666666666667,93,2.766074074074074
17295,United Kingdom,Storbritannien och Irland,2011-11-11 10:49:00,28,3,556.95,185.65,294,98.0,53,2.9497101449275362
17297,United Kingdom,Storbritannien och Irland,2011-11-22 14:43:00,16,1,131.78,131.78,67,67.0,49,2.2054901960784314
17298,United Kingdom,Storbritannien och Irland,2011-08-30 16:43:00,100,2,498.42,249.21,387,193.5,30,2.0803333333333334
17299,United Kingdom,Storbritannien och Irland,2011-11-28 12:01:00,11,4,669.11,167.2775,678,169.5,50,1.6266666666666667
17301,United Kingdom,Storbritannien och Irland,2011-11-18 13:43:00,20,1,197.63,197.63,149,149.0,59,1.910909090909091
17302,United Kingdom,Storbritannien och Irland,2011-11-25 09:36:00,14,5,1135.63,227.12600000000003,575,115.0,68,2.506582278481013
17303,United Kingdom,Storbritannien och Irland,2010-12-13 13:32:00,360,1,250.04,250.04,144,144.0,53,2.940943396226415
17306,United Kingdom,Storbritannien och Irland,2011-11-29 12:14:00,10,19,8631.31,454.2794736842105,11491,604.7894736842105,13,1.558030303030303
17309,United Kingdom,Storbritannien och Irland,2011-09-05 15:20:00,94,1,82.75,82.75,41,41.0,11,2.9375
17311,United Kingdom,Storbritannien och Irland,2011-09-22 14:11:00,77,2,1384.85,692.425,1005,502.5,55,3.0627272727272725
17312,United Kingdom,Storbritannien och Irland,2011-07-24 11:52:00,138,3,644.3,214.76666666666665,372,124.0,11,2.305
17313,United Kingdom,Storbritannien och Irland,2011-11-08 15:45:00,30,1,2328.84,2328.84,1402,1402.0,24,2.1425
17314,United Kingdom,Storbritannien och Irland,2011-11-15 09:41:00,24,8,2527.92,315.99,1896,237.0,120,2.458091603053435
17315,United Kingdom,Storbritannien och Irland,2011-12-08 12:15:00,1,38,6292.26,165.58578947368423,3888,102.3157894736842,256,2.75061310782241
17317,United Kingdom,Storbritannien och Irland,2011-10-24 17:19:00,45,3,2600.34,866.7800000000001,1146,382.0,8,3.2244444444444444
17320,United Kingdom,Storbritannien och Irland,2011-08-31 13:31:00,99,3,1200.6200000000001,400.20666666666665,634,211.33333333333334,57,3.742191780821918
17321,United Kingdom,Storbritannien och Irland,2011-12-01 13:41:00,7,2,700.86,350.43,373,186.5,94,2.766728971962617
17323,United Kingdom,Storbritannien och Irland,2011-11-24 17:29:00,14,7,921.0699999999999,131.58142857142857,776,110.85714285714286,125,1.4286500000000002
17324,United Kingdom,Storbritannien och Irland,2011-11-22 10:34:00,17,4,990.23,247.5575,844,211.0,43,2.7656
17325,United Kingdom,Storbritannien och Irland,2011-03-04 13:09:00,279,1,96.8,96.8,60,60.0,6,1.633333333333333
17329,United Kingdom,Storbritannien och Irland,2011-11-25 14:24:00,13,2,523.11,261.555,142,71.0,29,4.12939393939394
17330,United Kingdom,Storbritannien och Irland,2011-11-17 08:56:00,22,2,363.9,181.95,120,60.0,5,4.488333333333333
17331,United Kingdom,Storbritannien och Irland,2011-08-08 11:55:00,123,1,175.2,175.2,16,16.0,1,10.95
17333,United Kingdom,Storbritannien och Irland,2011-09-15 10:11:00,85,1,494.25,494.25,375,375.0,28,1.772142857142857
17334,United Kingdom,Storbritannien och Irland,2011-02-10 14:59:00,301,2,307.02,153.51,315,157.5,11,1.3527272727272728
17337,United Kingdom,Storbritannien och Irland,2011-07-11 14:55:00,150,4,2027.8700000000001,506.96750000000003,1269,317.25,421,2.2972375690607736
17338,United Kingdom,Storbritannien och Irland,2011-11-22 14:23:00,16,8,6643.93,830.49125,3128,391.0,389,2.779442231075697
17339,United Kingdom,Storbritannien och Irland,2011-09-06 13:29:00,93,2,243.36,121.68,152,76.0,9,2.9522222222222223
17340,United Kingdom,Storbritannien och Irland,2011-11-10 10:45:00,29,11,12353.29,1123.0263636363636,5967,542.4545454545455,229,3.148869778869779
17341,United Kingdom,Storbritannien och Irland,2011-07-06 12:33:00,156,3,781.36,260.4533333333333,489,163.0,147,2.1207650273224044
17343,United Kingdom,Storbritannien och Irland,2010-12-19 15:07:00,354,1,193.64,193.64,56,56.0,17,4.70235294117647
17344,United Kingdom,Storbritannien och Irland,2011-10-24 12:56:00,45,1,160.57,160.57,66,66.0,31,2.8334375
17345,United Kingdom,Storbritannien och Irland,2011-11-24 15:03:00,14,4,537.74,134.435,346,86.5,70,2.7472413793103447
